,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - value,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação Comercial (Bi R$),Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Comercial (Bi R$),Contratação Jurídico FGTS (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamentos Reformas e Ampliações (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Comercial (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - Livre (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Ativos Problemáticos P.Jurídica - Comercial (R$),Ativos Problemáticos P.Jurídica - Home equity (R$),Ativos Problemáticos P.Jurídica - Livre (R$),Ativos Problemáticos P.Jurídica - SFH (R$),Carteira de Crédito - Comercial (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica - Home equity (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Inadimplência P.Jurídica - SFH (%),Inadimplência P.Jurídica - FGTS (%),Inadimplência P.Jurídica - Livre (%),Inadimplência P.Jurídica - Comercial (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%)
2014-1,0.7734900324261131,626.094,0.526091300830179,1136.4257162931865,9.983691655828745,342247197.284231,17979826.479231246,14.35090309073961,284294174.2634522,46620677.8836,246005326.4284,1898132519.894,3272294065.0304,4400997760.404799,131637046.9976,72386719.0108,418461968.96,518117949.4376,324441689343.6612,22890966766.4652,727673240.8122427,354203622693.544,15145865.9792,968005716.6116,1767638210.1988,8931303350.3968,9661752131.7492,17159311.658,365141201.4948,42164422.686,404992881.318,977588028.4832,11554750683.5864,68455285811.89,151838609495.68442,205727604266.394,1303650121.3408,3427114114.4016,26637830327.8448,26983494726.221603,1.4499999999999995,2.192,1.4372,1.0332,4.644,0.4063999999999999,0.7012,0.6968,0.1119047619047619,501253297259.2,1268305877.7324,0.0,50819968020.8944,153748971318.776,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775
2014-2,0.7735142687624056,571.863,0.5257328022050558,1131.860891653581,10.012389940425798,342454090.15223575,17960617.606002823,14.348386750391656,284256954.2182994,47091250.1286,241647841.12993848,1849558055.672077,3301831079.577708,4259555381.019031,119246916.51452307,77128939.74118462,398266549.19538456,499555221.82336926,328695326311.8985,23216793258.76828,726700951.0236545,356316048818.8932,16005788.668046154,997595487.2846768,1824460854.3038,8958573516.094492,9740327129.32997,17117331.61953846,387477650.2428769,43943666.705230765,424399174.09761536,1028190290.9539694,11607233888.328323,68948351168.71654,154467893080.90207,207850137132.04932,1270502801.127723,3833028083.881216,26714515431.82904,26996826717.76429,1.4599999999999995,2.1816153846153847,1.468353846153846,1.0389692307692309,4.728615384615384,0.4513999999999999,0.7681230769230769,0.7210307692307693,0.1287229437229437,501977378363.4307,1262515150.2735538,0.0,51586429936.13441,156764993765.3441,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664
2014-3,0.773538505098698,566.6838857142859,0.5257505596218713,1126.9805189808098,10.041088225022854,342660983.0202405,17941408.7327744,14.345870410043702,284219734.1731466,47947677.95748888,239040125.37549403,1804610900.4461508,3335643445.5225224,4195399734.580512,107819448.36452308,83045931.8789624,380488869.3783475,480098964.1707767,332893705526.3367,23541578573.55532,725690675.9503205,358418839367.0561,16999316.13286097,1027705846.75801,1874379400.6749115,9032121496.915972,9784338506.75256,17053644.76472365,409292969.473988,45629565.096341886,447133985.2794673,1077639856.976562,11656983309.207212,69210268368.94507,156408496233.03357,210840742217.608,1240667508.5866115,4227334835.772328,26792106178.00607,27003510345.22244,1.467407407407407,2.166059829059829,1.50205754985755,1.0500803418803415,4.814911680911682,0.4865851851851851,0.8292341880341879,0.748808547008547,0.1452446828533785,502594341826.39374,1257733527.5379984,0.0,52333923696.34478,159705567454.6715,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803
2014-4,0.7735627414349905,561.5047714285716,0.5255447882757057,1121.969652432795,10.069786509619908,342867875.8882452,17922199.85954598,14.34335406969575,284182514.1279938,48481346.97427459,236911414.9612084,1755560161.7947228,3398570322.8460946,4075622235.736941,96082635.99666592,86177733.23789096,363692114.7279903,463368132.0829196,336961910037.6664,23865862124.2546,724641952.5792823,360375265545.5401,18192467.82036097,1058005289.82551,1917522882.9109824,9082855533.18633,9882894776.28399,17192683.76615222,451450401.53291655,48041639.912413314,470901498.9094672,1126066783.426205,11705248950.913284,69457711516.21542,159064735620.47894,213075506731.62256,1212317942.0326831,4610343629.086968,26866621358.32964,27016538869.024937,1.477050264550264,2.1546312576312574,1.526700407000407,1.065080341880342,4.901697395197395,0.536942328042328,0.9070913308913308,0.7802371184371184,0.1619113495200451,503077924842.8223,1253515743.9476414,0.0,52961916801.89906,162484867672.83255,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797
2014-5,0.7735869777712829,556.3256571428573,0.5253157858913192,1116.9042218091492,10.098484794216962,343074768.75625,17902990.986317556,14.340837729347797,284145294.082841,49045466.652895294,234334214.5612084,1709774520.1009293,3450502607.7391973,3969118488.8638377,85345062.00666592,92007882.05616684,345856502.52040416,443989064.75671273,340992004984.6802,24187896640.71392,723554317.8975815,362401240070.8711,19318738.526912693,1088252278.3499928,1961221075.398224,9141453137.21564,9991715940.44192,17412727.965462565,490548294.90326136,52730284.737240896,500423442.36601895,1173234924.7448256,11749290748.497076,69709374664.49403,161734925647.002,215238279597.1625,1186073406.6937177,4996053609.642141,26924617396.684464,27022139044.20873,1.4863606093778503,2.142562292114016,1.549803855276269,1.0768044798113765,4.98342153312843,0.590390603904397,0.996746503305124,0.8367888425750496,0.2003113495200451,503506500454.8913,1247821559.1228137,0.0,53784879435.50976,165046405292.43634,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221
2014-6,0.7736112141075754,551.146542857143,0.5242053874119228,1111.769196938388,10.127183078814015,343281661.6242547,17883782.113089133,14.33832138899984,284108074.0376882,48709670.10022862,234906949.90354168,1651754722.160596,3489573332.4778643,3838842440.711838,73040849.6923326,104268414.03583346,270710955.20940423,430174267.417046,344724869007.5678,24497596369.491245,722427308.8922596,364220882187.6547,20355689.469246022,1113738312.4366596,1998306897.169557,9208390893.659307,10087345164.443918,17510480.011795897,524384488.596928,63298219.06190757,526772634.33235234,1217898353.9754922,11788146090.319742,69898544319.90105,164354883713.41702,217204324020.4636,1166204628.9193845,5475131263.667476,26843896767.333134,27009308895.15406,1.4846939427111836,2.1092289587806827,1.557803855276269,1.089471146478043,5.01842153312843,0.6167239372377302,1.0637465033051237,0.8657888425750495,0.2368498110585067,503780453136.5579,1239626193.2014804,0.0,54594551062.55176,167437080515.08102,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047
2014-7,0.7736354504438678,545.9674285714287,0.5223949515171449,1106.591292263097,10.155881363411073,343488554.49225944,17864573.239860713,14.335805048651888,284070853.9925354,48229557.15345444,227412332.9312836,1602877833.5438218,3510770219.9488325,3734943249.3705473,68194542.36136486,107386970.7455109,232074390.93972683,418762610.1867235,348230698685.9714,24795683556.39028,721260462.5503579,365894184797.8338,21308027.01150409,1134291453.016982,2033624291.240203,9280952868.161888,10199799490.189402,17675504.84276364,556379310.6662829,88726761.41287531,553505432.3291266,1260231979.9506533,11780827761.066196,70032626499.59717,166918251396.48026,219013363080.48425,1149770431.3100295,5955067215.74812,26705168703.84571,26993989184.52084,1.4892100717434418,2.0930999265226182,1.567803855276269,1.097213081961914,5.067453791192946,0.6483368404635368,1.1079400516922204,0.894175939349243,0.265630753198252,503952637479.1386,1229244093.3730934,0.0,55354803152.168205,169701410346.51816,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052
2014-8,0.7736596867801602,540.7883142857145,0.5225620189089905,1101.3317657012044,10.184579648008125,343695447.3602642,17845364.36663229,14.333288708303932,284033633.9473826,47525068.59720443,226867520.5456586,1554594174.8316343,3522160863.569144,3642638654.806484,67777667.14136486,111330385.35551092,226881623.0166018,398314842.6685983,351531218465.1438,25081830976.2759,720053315.8589184,367457784301.9151,22461317.815566592,1152866930.960107,2067327049.5177023,9371483815.4172,10294696108.508154,18008067.955888636,587618733.9806579,105989417.2906878,583067821.6381891,1299882533.5875282,11772677146.651508,70120159595.8881,169180556540.919,220905728097.282,1139542493.2169046,6419878257.129995,26536284477.156025,26972507909.51803,1.4926475717434422,2.0787249265226184,1.578116355276269,1.112838081961914,5.119016291192946,0.6786493404635368,1.1726275516922209,0.933550939349243,0.3027823343471141,503941841244.7636,1216741647.0602808,0.0,56093324256.63383,171774099631.21344,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906
2014-9,0.7736839231164526,535.6092000000001,0.5197970849598326,1096.0492381508325,10.21327793260518,343902340.2282689,17826155.493403867,14.330772367955978,283996413.90222985,46997745.84720442,226085991.37414345,1504513466.660725,3507057134.362781,3545401205.7858787,67476071.0859103,119909475.57278363,216150961.6059957,384149808.55890137,354623600518.0893,25354921126.26136,718805405.8049823,368977866177.949,23683973.47526356,1170343079.527986,2099838959.6904297,9470252968.669626,10405197359.169365,19058642.7534644,618580574.1452034,123315669.45008174,612826364.8287951,1337410139.3048012,11765591848.4609,70160959264.89537,171370164564.1172,222646270659.7908,1139867248.5350864,6872205991.360905,26344782920.379963,26946869499.666206,1.496889995985866,2.068724926522618,1.58902544618536,1.134050203174035,5.166592048768704,0.7086493404635369,1.2565669456316146,0.9632479090462128,0.3440628632330913,503858252220.5212,1205479185.2772503,0.0,56737754820.03989,173672064496.2016,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177
2014-10,0.7737081594527451,530.4300857142858,0.5177252500918732,1090.7818431762228,10.241976217202234,344109233.09627366,17806946.620175444,14.328256027608024,283959193.857077,46330075.63102797,224245916.8429669,1453990447.3266077,3505125548.6268983,3433266457.271173,65606841.70885148,122195661.51101892,198357912.1736428,360278673.73419553,357397802075.46814,25616382686.24136,717516269.3755913,370263324673.40967,24838292.20408709,1188236721.7047508,2135910645.0254292,9585122899.730804,10516728001.3976,20194991.919934984,651274209.531674,142341611.1009641,642828485.5705597,1373479705.366566,11758122052.66002,70157057580.37744,173506601577.4313,224230158013.1199,1145023064.1680276,7323737872.985023,26130757491.869377,26915175087.9518,1.5080664665741017,2.0593131618167355,1.607260740303007,1.152285497291682,5.220709695827527,0.7471787522282428,1.3312728279845558,1.0270714384579775,0.3903413816890406,503685758261.1094,1194581733.2022505,0.0,57405383988.176346,175355133931.82428,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384
2014-11,0.7737323957890375,525.2509714285716,0.5157559357935013,1085.4858436537966,10.270674501799288,344316125.9642784,17787737.74694702,14.325739687260072,283921973.8119242,45661037.4215994,220688943.9778241,1401876841.3866074,3523637708.132041,3331532355.174316,64562143.0551372,127047124.31016178,187288018.31107137,350643990.52448124,359947796629.0676,25858411288.3925,716185443.5577868,371555620742.5277,25922606.68180138,1206053376.324751,2168271913.469715,9692766012.598516,10623684714.33103,22137713.597077843,683637033.447674,165586898.16324982,670634989.5199884,1407262000.4311376,11753500192.878592,70103900478.014,175593698934.84958,225662657356.54675,1156060486.3614564,7762497615.077594,25902766924.091377,26867873765.898365,1.5152093237169586,2.042170304673878,1.6226893117315784,1.1745712115773963,5.279281124398955,0.7860358950853856,1.44555854227027,1.0939285813151205,0.4404820935025704,503558275742.25226,1185583640.3219647,0.0,58038159771.428925,176690783046.60254,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514
2014-12,0.77375663212533,520.0718571428573,0.5138981188590029,1080.1817988301557,10.299372786396344,344523018.83228314,17768528.8737186,14.323223346912116,283884753.76677144,45001709.77715495,221193779.661713,1356362832.5560515,3616799325.710653,3274307361.6476493,64706313.277637206,129458087.97682844,182582258.08523804,341040204.9650368,362377134035.87146,26094700019.55528,714812465.3386105,372985089402.0795,26865475.82596804,1220641632.2325284,2196062762.6163816,9785411394.492128,10710274249.490196,24044867.7401334,722278408.3968406,203176716.0393609,697111223.5922105,1438726010.7111373,11747544749.262758,70007029781.2529,177699953856.30627,226985359908.26205,1173015396.5445118,8192895017.17926,25652667060.52972,26805699744.866142,1.5174315459391812,2.018281415784989,1.6313004228426895,1.192348989355174,5.302892235510068,0.8338136728631634,1.4886140978258258,1.1622619146484536,0.5001695935025704,503591161520.03,1177411502.130298,0.0,58881074501.00587,177803186397.32614,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056
2015-1,0.7737808684616224,514.892742857143,0.5119493711943961,1074.8338994625367,10.328071070993396,344729911.7002879,17749320.000490177,14.320707006564165,283847533.72161865,44168013.49769548,218037899.5041454,1302612229.6641598,3612645015.324977,3171861505.8698115,60744594.48277235,132420252.22223385,182138103.6949677,333439340.92152333,364549875587.4603,26315904980.429333,713396871.7051039,374297376028.7533,27924789.426508587,1233136486.6606364,2222411525.82449,9881941963.80456,10818346832.6002,25573200.419322584,760269752.9508946,244263488.2880096,722862179.368697,1467865758.082759,11738301471.545462,69869185341.36911,179741492654.0087,228169361865.0469,1191237964.653431,8608167518.957638,25395520776.35593,26726754686.68858,1.5271612756689108,2.012335469839044,1.6437328552751218,1.2150516920578769,5.338838181456014,0.8646244836739743,1.5153708545825826,1.2236132659998051,0.5707756541086311,503274321680.8408,1170835924.4624605,0.0,59583871486.01993,178637058737.6448,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866
2015-2,0.7741790734781056,509.7136285714287,0.5099037181170117,1068.1777912106766,10.32140209327166,344908316.3180367,17739457.620241467,14.32075148353989,283853896.06280667,43928158.65401128,216051052.19782963,1255419148.4786334,3636228628.7073455,3072775253.545601,59762950.113298655,138007078.41276017,180978921.9207572,332247840.47889173,366652668755.4559,26529483201.09592,711938199.6443084,375734676350.39465,28885154.62282437,1244922133.179847,2246065043.2784376,9976143058.57772,10923407553.950989,26917132.684585743,798836665.8987894,288212402.69406223,752135532.478434,1491561992.6951275,11728990253.521252,69698489216.43254,181755932991.1132,229236453410.7617,1212159612.038168,9013348507.897902,25133280646.267773,26643903000.65595,1.5392665388268054,2.005756522470622,1.6595223289593324,1.2426832710052451,5.38173291829812,0.899887641568711,1.5301076966878455,1.317560634420858,0.6419521246968664,503072678711.3672,1163716555.8469338,0.0,60321414692.86807,179207443024.48007,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274
2015-3,0.7745772784945886,504.5345142857144,0.5092202611470606,1063.674620278661,10.314733115549922,345086720.9357854,17729595.239992753,14.320795960515616,283860258.4039947,44217360.48760103,215355064.35065016,1227894010.2722232,3669758627.776576,3039025227.364319,56215899.76329866,144723715.83917043,178034407.7471675,323959784.37171227,368665632959.3767,26739728745.3254,710435986.1432658,377210927486.3944,29805098.68077309,1255456646.6813855,2265452087.556129,10069546503.82259,11014829740.270216,28464377.41330369,838202251.1954561,330655703.96560067,780234815.2684339,1514233882.4246144,11718695085.39125,69496998595.85075,183744434798.4891,230212344415.2701,1240029739.212783,9405090231.57508,24849975228.73008,26554245154.535435,1.5446511542114207,1.99319241990652,1.6677274571644607,1.2690935274155015,5.413784200349401,0.93886200054307,1.5552359018160509,1.373714480574704,0.6965235532682947,502910771634.4441,1157942009.8518057,0.0,60500498201.1268,179617164959.81134,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108
2015-4,0.7749754835110717,499.35540000000015,0.5084895277063073,1057.9100995089254,10.308064137828184,345265125.5535342,17719732.859744042,14.32084043749134,283866620.74518275,43899138.88935103,212573462.0709001,1180255897.0624735,3685710524.202076,2958873518.9635687,61378114.284548655,145118477.33342043,173355342.51966748,310988234.7977122,370560599927.4894,26939129298.296646,708889768.1890175,378683342584.7262,30779300.28927309,1265358930.7598853,2283571331.76838,10164266897.450338,11117044757.276966,29803154.566803694,873323853.378206,371788495.4298507,813268916.5516839,1535665239.5986145,11706791967.174498,69259694251.09525,185696080875.68256,231091531509.31485,1269145219.003533,9768209054.98233,24576227492.29258,26464483466.227936,1.555651154211421,1.9931924199065203,1.6807274571644606,1.298093527415502,5.4590342003494,0.98361200054307,1.5709859018160508,1.465964480574704,0.7351346643794059,502974309483.94415,1153285211.8685555,0.0,61453133888.0438,179909725678.7606,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973
